stat_key,stat_index,Connecticut,Andover,Ansonia,Ashford,Avon,Barkhamsted,Beacon Falls,Berlin,Bethany,Bethel,Bethlehem,Bloomfield,Bolton,Bozrah,Branford,Bridgeport,Bridgewater,Bristol,Brookfield,Brooklyn,Burlington,Canaan,Canterbury,Canton,Chaplin,Cheshire,Chester,Clinton,Colchester,Colebrook,Columbia,Cornwall,Coventry,Cromwell,Danbury,Darien,Deep River,Derby,Durham,Eastford,East Granby,East Haddam,East Hampton,East Hartford,East Haven,East Lyme,Easton,East Windsor,Ellington,Enfield,Essex,Fairfield,Farmington,Franklin,Glastonbury,Goshen,Granby,Greenwich,Griswold,Groton City,Guilford,Haddam,Hamden,Hampton,Hartford,Hartland,Harwinton,Hebron,Kent,Killingly,Killingworth,Lebanon,Ledyard,Ledyard (State Police),Lisbon,Litchfield,Lyme,Madison,Manchester,Mansfield,Marlborough,Meriden,Middlebury,Middlefield,Middletown,Milford,Monroe,Montville,Morris,Naugatuck,New Britain,New Canaan,New Fairfield,New Hartford,New Haven,Newington,New London,New Milford,Newtown,Norfolk,North Branford,North Canaan,North Haven,North Stonington,Norwalk,Norwich,Old Lyme,Old Saybrook,Orange,Oxford,Plainfield,Plainville,Plymouth,Pomfret,Portland,Preston,Prospect,Putnam Municipal,Putnam,Redding,Ridgefield,Rocky Hill,Roxbury,Salem,Salisbury,Scotland,Seymour,Sharon,Shelton,Sherman,Simsbury,Somers,Southbury,Southington,South Windsor,Sprague,Stafford,Stamford,Sterling,Stonington,Stratford,Suffield,Thomaston,Thompson,Tolland,Torrington,Trumbull,Union,Vernon,Voluntown,Wallingford,Warren,Washington,Waterbury,Waterford,Watertown,Westbrook,West Hartford,West Haven,Weston,Westport,Wethersfield,Willington,Wilton,Winchester,Willimantic,Windham,Windsor,Windsor Locks,Wolcott,Woodbridge,Woodbury,Woodstock,Yale University,UConn - Storrs,Foxwoods Casino,Mohegan Sun Casino,CT Department of Motor Vehicles,MTA,C.C.S.U.,E.C.S.U.,UConn Health Ctr,W.C.S.U.,S.C.S.U.,State Capitol,Groton Town,Groton Long Pt.,State Police Misc.*,Mashantucket Tribal PD,Mohegan Tribal PD,Fairfield 1,Hartford 1,Litchfield 1,Middlesex,New Haven 1,New London 1,Tolland 1,Windham 1,New York,Urban,NonUrban,CSP Total,NIBRS,Summary
DUI 20,618,143,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2,0,1,0,1,0,1,2,0,3,0,0,0,0,0,2,1,0,0,4,0,1,0,1,1,0,0,0,0,1,0,0,2,1,3,2,1,0,1,3,0,1,1,0,6,7,1,0,0,2,4,1,0,0,0,0,0,0,0,1,1,1,3,2,0,0,3,0,0,1,0,0,1,0,0,2,2,0,0,1,0,0,0,0,0,1,0,4,0,0,0,0,0,0,1,0,2,0,0,0,2,1,0,3,0,3,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2,0,1,2,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,2,0,22,0,0,10,40,7,35,22,11,12,6,0,6,137,47,119,24
DUI 21,619,254,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,7,0,2,0,0,0,0,1,2,0,3,2,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,6,0,1,2,4,1,4,6,0,2,0,2,0,0,0,1,1,1,0,5,0,1,1,0,2,0,1,1,0,0,0,0,2,6,7,1,0,0,0,3,1,1,1,1,6,2,0,0,0,1,2,0,5,2,0,1,1,0,0,8,7,0,3,1,0,2,1,1,1,1,0,0,3,0,0,2,3,0,0,0,0,1,0,1,1,0,0,4,1,0,0,1,0,0,3,1,0,0,0,4,1,2,0,6,0,3,0,0,0,3,1,0,2,3,0,1,2,2,1,0,2,0,1,1,0,0,0,1,0,13,0,0,0,0,0,1,0,0,1,0,7,0,37,0,0,28,51,11,50,30,32,37,15,0,6,248,84,224,30
DUI 22,620,286,0,1,0,2,0,0,1,0,0,0,0,0,1,1,2,0,5,0,1,0,0,0,2,0,5,0,0,2,0,2,1,0,1,7,0,1,0,0,0,0,2,2,2,0,0,0,2,0,6,1,3,8,0,2,0,3,0,0,0,3,0,0,0,4,0,1,0,0,1,0,0,0,0,0,1,0,2,3,6,1,5,0,0,1,1,3,3,0,9,2,2,0,0,1,8,0,3,2,0,1,0,1,1,4,8,0,2,1,0,1,3,0,0,2,4,0,1,1,0,3,3,0,1,0,0,0,0,0,0,0,0,3,2,0,0,3,3,0,7,0,0,1,0,1,1,1,0,4,0,7,0,0,4,4,0,1,12,2,0,1,1,0,2,0,2,0,1,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,9,0,38,0,0,33,76,8,51,48,40,23,7,0,14,272,77,238,48
DUI 23,621,315,0,1,0,2,0,1,0,1,3,0,2,0,0,2,1,0,4,2,0,0,0,0,2,0,6,0,2,2,0,0,0,1,0,4,3,0,2,0,0,0,0,0,1,0,0,0,2,0,6,0,7,8,0,3,0,1,2,2,0,2,0,0,0,9,0,1,1,0,1,1,2,3,0,1,0,0,0,7,3,3,0,0,0,5,3,1,5,1,7,3,4,0,1,7,2,1,1,2,0,0,0,2,0,7,6,0,2,3,1,2,5,2,0,1,0,0,1,1,0,1,3,0,1,0,0,1,0,0,0,1,0,4,1,0,0,0,3,0,5,2,1,2,0,4,2,0,0,5,0,6,0,0,4,2,1,1,7,2,0,0,0,0,1,0,4,0,3,4,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,10,0,47,0,0,43,80,12,59,55,40,17,9,0,24,291,86,271,44
DUI 24,622,327,0,2,0,2,0,1,0,0,1,0,0,0,0,1,1,0,7,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,0,0,1,0,0,0,0,4,2,2,1,1,3,0,1,0,3,8,0,4,0,2,1,1,0,0,2,1,0,5,0,0,1,0,2,0,3,2,0,0,1,0,0,16,0,0,4,0,0,5,5,2,6,0,9,11,3,4,0,6,3,0,1,4,0,1,0,1,0,3,2,0,3,3,0,1,2,0,0,1,0,0,0,0,0,2,5,0,1,0,0,1,0,0,0,0,0,1,0,2,0,0,6,0,13,1,2,0,0,1,5,1,0,7,0,7,0,0,2,5,3,2,10,4,0,1,1,1,3,0,4,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,47,1,0,46,91,10,65,54,42,10,9,0,20,307,77,273,54
DUI 25-29,623,1434,0,4,2,4,0,1,1,0,3,0,2,3,2,10,5,0,26,9,4,2,0,1,1,0,13,1,8,6,0,0,0,0,9,24,1,3,6,0,0,1,4,4,7,9,7,1,14,6,23,1,14,24,0,15,0,2,11,9,7,2,3,2,0,50,0,2,1,0,9,1,5,7,2,5,9,0,2,39,2,5,20,0,2,12,5,5,19,0,41,30,2,1,2,17,16,1,10,4,0,1,1,6,3,23,25,3,8,11,3,8,19,5,2,4,3,0,4,1,2,4,12,0,2,0,0,8,0,5,1,3,2,7,9,6,0,5,12,0,29,8,4,3,3,7,15,6,2,25,2,35,0,3,16,16,5,7,24,5,0,5,13,5,9,1,6,5,21,11,5,1,3,0,0,1,0,0,0,0,0,0,0,0,1,0,22,0,254,0,5,155,384,59,321,231,180,59,45,0,100,1334,445,1190,244
DUI 30-34,624,1227,0,3,0,1,2,5,4,0,1,0,13,0,3,10,4,1,32,6,2,4,0,1,4,2,8,2,4,9,0,2,0,0,6,30,4,1,4,1,1,0,3,8,10,7,7,0,9,4,16,1,6,22,2,15,0,1,11,5,2,4,3,2,0,58,0,1,0,0,4,0,0,4,1,3,2,0,7,34,3,5,14,0,1,10,5,12,24,2,23,23,5,1,1,15,15,2,2,3,0,5,0,5,2,29,21,1,6,5,2,3,12,6,1,0,3,0,5,1,1,1,7,0,1,0,0,5,0,4,1,3,1,5,6,5,2,3,19,1,19,2,3,5,7,8,13,5,0,16,1,32,0,2,9,12,8,3,14,8,0,3,3,6,4,2,4,2,8,5,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,27,0,228,1,3,152,332,48,277,184,155,45,34,0,105,1122,391,1018,209
DUI 35-39,625,958,0,7,0,1,0,3,4,1,1,1,4,0,0,7,2,0,24,1,1,1,0,0,0,0,5,1,7,5,0,1,0,2,5,16,2,0,5,1,0,0,1,0,6,3,1,0,9,0,16,0,7,19,2,10,0,1,5,7,2,6,1,3,0,45,0,1,0,0,1,0,4,2,0,0,2,0,3,24,3,1,11,0,1,9,4,4,15,0,20,17,3,0,0,27,16,1,3,6,0,3,0,3,1,25,24,2,7,8,0,8,9,2,1,2,2,0,4,3,0,1,6,0,0,0,0,3,0,5,0,1,2,5,1,6,0,1,22,2,10,7,4,2,3,3,12,1,2,14,1,17,0,1,10,9,4,2,8,6,1,3,8,1,7,0,5,2,8,7,2,3,1,1,0,1,0,0,0,0,0,0,0,0,1,0,22,0,176,2,2,119,256,29,213,166,114,30,31,0,106,852,267,775,183
DUI 40-44,626,756,0,4,1,0,0,1,4,1,3,0,2,0,0,4,3,0,6,3,1,2,0,1,1,0,3,2,7,9,1,3,0,0,4,13,3,1,4,0,0,1,2,3,2,9,1,0,10,1,11,0,5,14,1,6,1,2,13,7,1,4,1,3,0,38,0,1,3,0,6,0,1,5,1,1,5,0,0,14,5,2,6,0,0,9,1,7,14,1,15,11,3,1,0,15,5,0,3,4,0,5,0,1,1,33,20,1,6,2,2,10,5,4,1,2,4,0,1,1,1,6,2,1,1,0,0,1,1,4,0,2,0,2,4,4,0,2,9,0,12,4,2,2,3,3,8,4,0,15,0,12,1,2,13,6,6,3,6,4,1,2,5,3,5,1,3,0,3,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,14,0,102,1,1,127,167,38,142,115,102,35,30,0,78,678,215,632,124
DUI 45-49,627,753,1,6,0,2,2,0,2,1,1,0,2,0,1,7,2,0,13,3,2,2,0,1,2,0,7,1,6,8,0,0,1,0,3,8,2,2,1,1,0,0,0,5,5,5,4,0,5,2,9,1,6,12,0,7,0,0,3,3,1,3,1,0,0,49,0,2,1,0,10,0,1,3,0,1,3,0,7,19,2,1,9,0,0,8,6,8,15,1,11,17,3,0,1,13,7,1,12,4,0,5,0,5,0,21,17,0,3,3,0,7,10,2,2,3,1,0,2,3,0,6,7,0,0,0,0,4,0,3,2,4,1,6,6,3,0,4,9,0,14,3,3,1,3,3,10,4,1,7,1,16,1,1,2,7,4,3,8,3,2,1,1,2,4,1,7,6,3,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,10,0,97,0,0,95,203,42,134,122,88,25,44,0,75,678,210,598,155
DUI 50-54,628,802,2,8,1,1,1,2,1,0,1,0,3,1,1,5,4,0,18,6,3,2,0,0,2,0,4,0,8,11,0,2,0,0,3,7,4,1,5,1,0,0,2,4,7,5,3,1,12,1,16,1,8,10,1,2,0,4,8,8,1,6,1,3,1,55,1,4,3,0,5,1,2,6,0,2,5,0,5,12,2,3,10,0,0,9,2,4,18,1,15,14,6,4,0,12,3,2,4,7,0,4,2,2,2,6,9,1,9,6,2,3,8,2,1,0,0,0,2,2,0,5,0,1,0,1,0,16,1,3,0,4,3,2,5,4,0,2,11,2,22,7,4,1,3,2,8,4,0,9,0,16,0,0,4,7,6,3,4,4,0,2,2,4,5,1,5,2,13,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,96,0,2,103,214,39,139,140,105,31,31,0,86,716,231,659,143
DUI 55-59,629,605,0,4,0,1,0,0,2,0,3,0,2,1,0,6,2,0,15,3,0,0,0,1,1,0,4,1,5,4,0,0,0,0,1,1,4,1,8,1,0,0,5,7,9,2,6,0,3,0,10,0,10,3,0,4,1,2,13,3,0,3,2,0,0,39,0,1,1,0,7,0,0,4,0,4,1,0,5,9,2,1,9,0,1,5,4,5,10,1,8,15,2,0,0,6,5,0,3,3,0,0,0,4,1,19,9,2,5,2,1,7,10,8,2,0,3,0,1,1,1,4,1,0,0,0,0,6,0,4,1,6,3,5,2,3,0,2,3,0,13,5,1,1,3,2,7,2,2,8,0,14,0,0,4,13,5,3,4,2,1,2,3,0,2,1,1,1,2,6,2,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,9,0,60,0,1,90,159,31,97,99,83,22,24,0,54,551,150,486,119
DUI 60-64,630,279,0,2,0,1,1,1,0,0,0,1,4,0,0,9,1,0,6,1,0,1,0,0,1,0,2,0,3,1,1,0,0,0,2,1,4,0,3,0,0,0,3,2,1,3,1,0,2,0,1,1,4,4,0,3,1,0,1,2,0,0,0,0,0,11,0,0,0,1,2,1,0,0,1,2,2,1,2,7,2,1,1,0,0,2,6,1,4,1,2,11,1,0,1,1,2,0,2,2,0,1,0,0,1,9,0,2,4,0,3,4,3,3,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,3,0,0,1,0,0,0,4,0,8,0,4,0,1,1,4,0,0,3,0,8,0,1,0,3,3,1,5,2,0,1,2,0,4,1,3,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,4,0,23,0,2,35,78,23,42,48,33,8,12,0,17,262,70,237,42
DUI 65+,631,232,0,0,0,0,0,0,1,0,1,0,2,0,0,4,2,0,3,1,1,0,1,2,0,0,0,1,2,3,0,0,0,0,1,0,0,1,0,1,0,0,2,3,0,5,1,0,1,1,2,0,3,2,0,5,0,1,1,2,3,2,1,0,0,12,0,0,0,1,2,0,0,6,0,1,1,0,1,3,1,1,5,0,1,1,0,1,4,0,5,8,1,0,0,1,1,1,2,1,0,0,0,1,0,6,6,0,2,0,1,3,1,1,0,1,1,1,0,0,1,1,2,0,0,0,0,0,0,1,0,2,2,0,0,0,0,1,3,0,4,2,1,0,1,0,3,0,0,4,0,9,0,0,1,3,3,0,3,0,0,1,0,1,2,2,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,23,0,1,28,56,15,40,36,38,10,9,0,19,213,61,189,43
DUI Asian,632,92,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,1,0,3,0,0,0,0,0,2,1,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,2,1,0,0,7,0,0,0,1,1,0,1,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,3,0,1,1,0,0,0,1,2,1,0,1,0,0,0,0,0,2,2,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,1,0,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,16,26,2,17,11,12,4,4,0,12,80,31,76,16
DUI Black,633,1098,0,7,0,1,0,4,3,0,1,0,26,0,1,2,6,0,20,2,0,1,0,0,0,1,4,0,2,5,0,0,0,0,6,12,2,0,6,0,0,0,0,0,13,0,3,0,5,0,11,0,7,16,1,4,0,0,3,1,4,1,1,5,0,137,0,0,2,0,4,0,3,5,1,0,3,0,1,30,6,3,11,0,1,16,2,4,19,0,11,24,0,0,0,50,12,2,1,1,0,3,0,1,0,15,27,1,3,12,0,3,5,1,1,1,3,0,0,0,0,1,6,0,0,0,0,0,0,2,0,2,2,2,0,4,0,1,6,0,5,7,1,1,0,1,6,4,0,16,0,18,1,2,21,9,3,5,15,13,0,2,8,2,3,1,5,1,37,4,0,2,0,0,0,3,0,0,0,0,0,0,0,0,5,0,21,0,237,1,0,78,388,19,272,181,112,33,15,0,220,878,319,824,274
DUI Indian,634,33,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,7,5,0,10,6,3,1,1,0,1,32,14,31,2
DUI White,635,7280,3,34,4,17,6,13,19,3,19,2,11,6,7,65,23,1,152,37,20,14,1,9,16,2,54,9,58,59,3,10,3,3,32,107,25,11,30,5,1,2,24,42,36,47,37,3,72,17,113,7,74,128,7,75,3,21,68,47,14,39,18,9,1,245,1,19,13,2,48,4,15,33,2,22,29,0,37,168,38,22,86,0,6,65,41,55,116,9,159,148,37,12,6,74,77,7,53,46,0,22,4,29,11,176,131,12,66,34,16,56,87,37,10,17,20,2,27,14,9,40,50,3,7,2,1,44,2,30,6,28,12,51,37,29,2,22,92,5,154,37,31,19,26,40,89,27,6,111,5,168,2,8,51,78,49,24,91,32,8,21,33,22,52,11,45,18,32,54,13,5,10,7,0,36,0,1,0,0,0,1,0,0,3,0,130,0,974,4,16,1004,1809,373,1362,1161,937,339,295,0,485,6795,2064,6079,1201
DUI Unknown Race,636,113,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5,0,0,1,1,1,0,0,0,0,0,0,2,0,1,1,0,9,0,1,0,0,0,0,0,0,0,0,1,0,2,1,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1,3,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,36,0,0,11,7,1,44,25,19,3,3,0,3,110,51,113,0
DUI F,637,2242,0,8,0,6,2,3,4,1,2,1,8,1,3,24,3,1,59,6,5,3,0,1,4,1,15,4,21,23,0,0,0,2,13,15,14,2,12,3,0,1,7,16,8,8,10,1,20,3,39,5,27,46,3,17,0,5,15,18,6,13,4,3,0,68,0,4,1,0,22,2,7,12,1,5,9,0,11,60,15,4,26,0,0,27,18,8,39,3,42,41,15,1,3,34,29,4,8,12,0,8,2,8,4,48,44,2,25,9,4,12,29,6,3,6,4,1,8,3,1,18,16,1,2,0,0,16,1,8,1,6,4,13,14,12,0,5,20,3,63,14,5,6,7,11,30,5,2,31,2,58,0,2,21,28,8,10,38,4,4,5,14,5,13,3,14,4,17,15,4,3,4,2,0,9,0,1,0,0,0,0,0,0,2,0,45,0,283,1,6,256,588,94,428,369,333,89,85,0,146,2096,607,1856,386
DUI M,638,6376,3,35,4,12,4,15,18,3,19,1,30,5,6,44,27,0,116,33,15,12,1,8,13,2,46,5,39,44,3,10,3,1,25,108,14,9,27,3,1,1,18,28,44,43,30,2,57,14,85,2,58,102,5,65,3,16,56,31,12,29,17,12,1,321,1,15,14,3,31,2,12,31,4,17,24,1,28,139,29,23,72,0,7,56,25,53,101,6,140,132,24,11,3,91,62,6,46,36,0,19,2,24,8,151,116,11,45,38,12,48,64,32,8,12,19,1,20,12,8,23,41,2,5,2,1,30,1,24,5,24,11,40,25,21,2,19,85,2,98,30,27,14,21,30,66,29,5,99,3,129,3,8,51,64,44,20,70,41,4,18,27,20,42,9,37,16,54,45,9,4,6,5,0,31,0,0,0,0,0,1,0,0,7,0,111,0,989,4,11,860,1647,301,1277,1015,752,291,233,0,575,5801,1872,5269,1107
Liquor <10,639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liquor 10-12,640,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2
Liquor 13-14,641,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
Liquor 15,642,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,1,1,0,0,0,9,0,8,1
Liquor 16,643,13,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3,1,2,0,0,0,0,0,13,2,12,1
Liquor 17,644,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,4,1,0,4,3,2,0,0,0,25,2,22,3
Liquor 18,645,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,0,4,1,3,0,0,0,0,16,0,10,6
Liquor 19,646,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,10,0,2,0,3,0,0,0,0,21,1,13,8
Liquor 20,647,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,2,0,0,0,3,8,0,5,6
