town,AgAsslt,AllOthr,Arson,Burgl,Curfew,DUI,Disord,DrugTot,Embezzl,Family,Forgery,Fraud,Gamble,Larceny,Liquor,MVTheft,Murder,NgMansl,Prostit,Rape,Robbery,Runaway,SexOff,SmAsslt,StlProp,Vagrncy,Vandal,Weapons,violent_crime,non_violent_crime
Kent_CSP,0.0,3.0,0.0,0.0,0.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,4.0,1.0,7.0,32.0
Killingly_CSP,11.0,366.0,0.0,27.0,0.0,74.0,36.0,35.0,0.0,7.0,6.0,5.0,0.0,70.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,10.0,103.0,1.0,0.0,13.0,7.0,116.0,766.0
Killingworth_CSP,1.0,8.0,0.0,1.0,0.0,7.0,5.0,4.0,0.0,2.0,0.0,2.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,0.0,0.0,4.0,1.0,20.0,67.0
Lebanon_CSP,1.0,7.0,0.0,7.0,0.0,21.0,8.0,1.0,0.0,3.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,18.0,74.0
Ledyard_CSP,8.0,25.0,1.0,7.0,0.0,34.0,18.0,29.0,0.0,2.0,0.0,6.0,4.0,24.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,98.0,1.0,0.0,7.0,0.0,98.0,262.0
Lisbon_CSP,2.0,13.0,0.0,2.0,0.0,20.0,3.0,3.0,0.0,0.0,0.0,15.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,12.0,1.0,0.0,1.0,2.0,14.0,191.0
Litchfield_CSP,0.0,138.0,0.0,1.0,0.0,33.0,10.0,16.0,1.0,2.0,1.0,4.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,17.0,1.0,0.0,4.0,2.0,18.0,242.0
Lyme_CSP,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,9.0
Madison_PD,4.0,30.0,0.0,23.0,0.0,56.0,20.0,9.0,0.0,5.0,1.0,1.0,0.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,2.0,12.0,175.0
Manchester_PD,58.0,755.0,4.0,93.0,0.0,269.0,29.0,240.0,11.0,3.0,32.0,31.0,0.0,580.0,5.0,20.0,2.0,0.0,2.0,11.0,42.0,0.0,27.0,1336.0,8.0,0.0,35.0,34.0,1376.0,3569.0
Mansfield_CSP,5.0,28.0,0.0,5.0,0.0,90.0,8.0,12.0,1.0,3.0,4.0,16.0,0.0,102.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,32.0,0.0,0.0,11.0,3.0,34.0,321.0
Marlborough_CSP,0.0,12.0,0.0,0.0,0.0,24.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,4.0,1.0,10.0,72.0
Meriden_PD,52.0,775.0,1.0,86.0,0.0,114.0,260.0,258.0,0.0,50.0,30.0,24.0,1.0,311.0,5.0,0.0,0.0,0.0,5.0,8.0,32.0,0.0,7.0,901.0,3.0,0.0,84.0,35.0,916.0,2990.0
Middlebury_PD,1.0,29.0,0.0,6.0,0.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,0.0,11.0,75.0
Middlefield_CSP,0.0,7.0,0.0,0.0,0.0,22.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,4.0,45.0
Middletown_PD,14.0,536.0,0.0,22.0,1.0,75.0,113.0,248.0,0.0,24.0,2.0,3.0,0.0,135.0,1.0,7.0,0.0,0.0,1.0,0.0,18.0,0.0,1.0,263.0,6.0,5.0,33.0,8.0,264.0,1502.0
Milford_PD,16.0,386.0,1.0,36.0,4.0,93.0,160.0,131.0,0.0,19.0,25.0,11.0,0.0,773.0,6.0,4.0,0.0,0.0,0.0,4.0,13.0,0.0,7.0,289.0,1.0,0.0,48.0,21.0,300.0,2032.0
Monroe_PD,2.0,14.0,1.0,6.0,0.0,53.0,24.0,8.0,0.0,2.0,2.0,8.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,19.0,0.0,0.0,0.0,3.0,19.0,165.0
Montville_CSP,15.0,209.0,3.0,7.0,0.0,154.0,22.0,48.0,1.0,6.0,2.0,11.0,9.0,32.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,99.0,1.0,0.0,18.0,2.0,108.0,635.0
Morris_CSP,1.0,3.0,0.0,0.0,0.0,8.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,3.0,25.0
Naugatuck_PD,11.0,928.0,0.0,22.0,0.0,196.0,298.0,44.0,0.0,36.0,8.0,13.0,0.0,122.0,0.0,9.0,0.0,0.0,0.0,2.0,9.0,0.0,3.0,149.0,2.0,0.0,19.0,9.0,154.0,1869.0
New_Britain_PD,122.0,866.0,7.0,89.0,0.0,200.0,1281.0,517.0,9.0,20.0,31.0,20.0,0.0,269.0,380.0,29.0,1.0,0.0,2.0,3.0,35.0,0.0,25.0,655.0,22.0,0.0,197.0,45.0,684.0,4703.0
New_Canaan_PD,1.0,26.0,0.0,23.0,0.0,20.0,19.0,16.0,0.0,3.0,2.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,1.0,0.0,19.0,142.0
New_Fairfield_CSP,6.0,16.0,0.0,3.0,0.0,9.0,7.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,48.0,2.0,0.0,4.0,0.0,49.0,99.0
New_Hartford_CSP,0.0,9.0,2.0,2.0,0.0,17.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,0.0,0.0,1.0,1.0,15.0,61.0
New_Haven_PD,508.0,3233.0,4.0,167.0,4.0,196.0,677.0,1423.0,6.0,27.0,33.0,114.0,2.0,580.0,6.0,60.0,14.0,0.0,52.0,21.0,214.0,0.0,65.0,3173.0,47.0,14.0,206.0,145.0,3273.0,10483.0
Newington_PD,150.0,291.0,1.0,20.0,0.0,114.0,19.0,161.0,0.0,35.0,12.0,16.0,0.0,224.0,8.0,4.0,0.0,0.0,1.0,0.0,7.0,0.0,7.0,3.0,4.0,0.0,14.0,10.0,10.0,951.0
New_London_PD,133.0,103.0,1.0,26.0,0.0,10.0,156.0,337.0,1.0,35.0,13.0,26.0,0.0,105.0,0.0,2.0,2.0,1.0,15.0,2.0,23.0,0.0,13.0,354.0,6.0,0.0,41.0,48.0,372.0,1320.0
New_Milford_PD,6.0,161.0,0.0,0.0,0.0,70.0,26.0,17.0,0.0,10.0,3.0,6.0,1.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,192.0,1.0,1.0,24.0,5.0,195.0,589.0
Newtown_PD,15.0,59.0,0.0,4.0,0.0,58.0,5.0,35.0,1.0,3.0,1.0,4.0,0.0,22.0,18.0,3.0,0.0,0.0,0.0,2.0,3.0,0.0,3.0,49.0,0.0,0.0,5.0,6.0,54.0,281.0
Norfolk_CSP,0.0,2.0,3.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,5.0,21.0
North_Branford_PD,0.0,39.0,0.0,2.0,0.0,39.0,62.0,28.0,0.0,2.0,1.0,4.0,0.0,39.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,46.0,0.0,0.0,2.0,0.0,48.0,268.0
North_Canaan_CSP,0.0,22.0,0.0,1.0,0.0,5.0,5.0,6.0,0.0,1.0,1.0,1.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,1.0,0.0,1.0,0.0,26.0,83.0
North_Haven_PD,5.0,194.0,0.0,33.0,0.0,45.0,44.0,79.0,0.0,6.0,10.0,13.0,0.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,21.0,3.0,0.0,8.0,10.0,25.0,578.0
North_Stonington_CSP,3.0,7.0,0.0,3.0,0.0,25.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,6.0,0.0,8.0,69.0
Norwalk_PD,147.0,545.0,1.0,24.0,1.0,111.0,182.0,325.0,4.0,68.0,10.0,52.0,0.0,221.0,18.0,3.0,1.0,0.0,6.0,4.0,33.0,0.0,9.0,941.0,14.0,5.0,48.0,25.0,955.0,2651.0
Norwich_PD,56.0,838.0,7.0,67.0,0.0,165.0,88.0,289.0,9.0,87.0,14.0,43.0,0.0,199.0,5.0,5.0,0.0,0.0,11.0,5.0,19.0,0.0,17.0,708.0,15.0,0.0,38.0,27.0,730.0,2656.0
Old_Lyme_CSP,3.0,8.0,0.0,1.0,0.0,35.0,4.0,4.0,0.0,0.0,2.0,4.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,1.0,7.0,75.0
Old_Saybrook_PD,4.0,77.0,0.0,6.0,0.0,82.0,30.0,68.0,0.0,0.0,3.0,5.0,0.0,67.0,25.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,36.0,0.0,0.0,10.0,3.0,40.0,419.0
Orange_PD,0.0,37.0,0.0,13.0,0.0,43.0,36.0,13.0,6.0,0.0,6.0,12.0,0.0,94.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,19.0,0.0,0.0,6.0,2.0,21.0,291.0
Oxford_CSP,2.0,11.0,0.0,9.0,0.0,23.0,6.0,5.0,1.0,2.0,0.0,1.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,0.0,1.0,3.0,15.0,89.0
Plainfield_PD,2.0,175.0,0.0,2.0,0.0,14.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,16.0,0.0,0.0,6.0,2.0,20.0,249.0
Plainville_PD,0.0,257.0,0.0,14.0,0.0,85.0,102.0,66.0,0.0,0.0,2.0,4.0,1.0,212.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,55.0,0.0,2.0,11.0,6.0,56.0,823.0
Plymouth_PD,0.0,65.0,2.0,8.0,0.0,15.0,38.0,19.0,0.0,9.0,0.0,2.0,0.0,21.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,14.0,0.0,0.0,5.0,3.0,18.0,208.0
Pomfret_CSP,0.0,1.0,0.0,1.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,32.0
Portland_PD,7.0,35.0,1.0,8.0,0.0,9.0,15.0,5.0,0.0,1.0,1.0,0.0,0.0,20.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,13.0,0.0,2.0,121.0
Preston_CSP,1.0,13.0,0.0,6.0,0.0,32.0,1.0,7.0,0.0,2.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,2.0,1.0,10.0,80.0
Prospect_CSP,2.0,9.0,0.0,0.0,0.0,8.0,0.0,10.0,0.0,1.0,2.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,19.0,0.0,0.0,2.0,2.0,20.0,66.0
Putnam_PD,22.0,113.0,0.0,10.0,0.0,32.0,63.0,7.0,1.0,24.0,2.0,3.0,0.0,33.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,163.0,2.0,0.0,10.0,0.0,165.0,472.0
Putnam_CSP,1.0,8.0,0.0,0.0,0.0,17.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,8.0,65.0
Redding_PD,0.0,19.0,0.0,1.0,0.0,21.0,21.0,10.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,83.0
Ridgefield_PD,0.0,22.0,0.0,5.0,0.0,15.0,17.0,16.0,0.0,3.0,5.0,2.0,0.0,21.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,23.0,0.0,0.0,3.0,0.0,25.0,138.0
Rocky_Hill_PD,1.0,104.0,0.0,3.0,0.0,24.0,31.0,21.0,0.0,12.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,1.0,5.0,10.0,274.0
Roxbury_CSP,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,3.0,6.0
Salem_CSP,2.0,4.0,0.0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,3.0,0.0,6.0,26.0
Salisbury_CSP,3.0,5.0,0.0,3.0,0.0,7.0,4.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,5.0,0.0,3.0,35.0
Scotland_CSP,0.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,14.0
Seymour_PD,15.0,126.0,3.0,18.0,0.0,54.0,63.0,76.0,0.0,7.0,1.0,1.0,0.0,54.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,58.0,1.0,0.0,11.0,3.0,61.0,485.0
Sharon_CSP,1.0,3.0,0.0,1.0,0.0,3.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,4.0,25.0
Shelton_PD,9.0,132.0,0.0,27.0,0.0,41.0,23.0,39.0,0.0,0.0,9.0,7.0,0.0,34.0,0.0,4.0,0.0,0.0,0.0,0.0,9.0,0.0,5.0,131.0,1.0,0.0,17.0,6.0,136.0,485.0
Sherman_CSP,1.0,4.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,0.0,0.0,0.0,1.0,8.0,23.0
Simsbury_PD,3.0,42.0,1.0,15.0,0.0,79.0,9.0,33.0,0.0,5.0,1.0,4.0,0.0,13.0,10.0,1.0,0.0,0.0,2.0,1.0,3.0,0.0,2.0,45.0,0.0,0.0,6.0,2.0,48.0,274.0
Somers_CSP,4.0,13.0,0.0,4.0,0.0,19.0,6.0,7.0,0.0,2.0,1.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,13.0,1.0,0.0,1.0,2.0,15.0,82.0
Southbury_CSP,8.0,26.0,0.0,7.0,0.0,75.0,11.0,16.0,1.0,2.0,7.0,7.0,0.0,33.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,53.0,0.0,0.0,4.0,0.0,54.0,245.0
Southington_PD,4.0,135.0,3.0,8.0,0.0,29.0,35.0,107.0,8.0,24.0,12.0,12.0,0.0,98.0,18.0,2.0,0.0,0.0,0.0,2.0,8.0,0.0,2.0,265.0,4.0,0.0,15.0,5.0,269.0,792.0
South_Windsor_PD,8.0,111.0,1.0,19.0,0.0,52.0,21.0,42.0,1.0,16.0,3.0,7.0,0.0,66.0,10.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,140.0,3.0,0.0,14.0,3.0,146.0,519.0
Sprague_CSP,2.0,4.0,1.0,0.0,0.0,5.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,0.0,14.0,34.0
Stafford_CSP,6.0,29.0,0.0,5.0,0.0,49.0,10.0,12.0,0.0,3.0,2.0,0.0,0.0,27.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,40.0,1.0,0.0,11.0,2.0,44.0,200.0
Stamford_PD,114.0,814.0,3.0,49.0,0.0,151.0,226.0,337.0,10.0,14.0,36.0,26.0,0.0,460.0,6.0,16.0,4.0,0.0,9.0,10.0,77.0,0.0,19.0,858.0,4.0,1.0,68.0,38.0,891.0,3236.0
Sterling_CSP,1.0,2.0,1.0,3.0,0.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,7.0,30.0
Stonington_PD,2.0,149.0,0.0,6.0,0.0,108.0,16.0,18.0,1.0,10.0,2.0,5.0,0.0,38.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,142.0,0.0,0.0,9.0,0.0,143.0,508.0
Stratford_PD,57.0,434.0,1.0,26.0,0.0,63.0,112.0,113.0,4.0,4.0,10.0,23.0,0.0,353.0,0.0,5.0,2.0,0.0,0.0,7.0,29.0,0.0,5.0,302.0,28.0,0.0,37.0,6.0,316.0,1564.0
Suffield_PD,2.0,30.0,0.0,8.0,0.0,38.0,5.0,20.0,0.0,4.0,0.0,3.0,0.0,10.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,60.0,1.0,0.0,2.0,1.0,62.0,187.0
Thomaston_PD,4.0,13.0,0.0,4.0,0.0,11.0,13.0,3.0,0.0,2.0,0.0,2.0,0.0,16.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,1.0,0.0,34.0,103.0
Thompson_CSP,3.0,13.0,0.0,7.0,0.0,13.0,11.0,3.0,0.0,3.0,0.0,1.0,0.0,7.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,1.0,0.0,9.0,2.0,35.0,110.0
Tolland_CSP,1.0,27.0,2.0,2.0,0.0,54.0,3.0,6.0,0.0,5.0,2.0,4.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,23.0,0.0,0.0,1.0,3.0,25.0,149.0
Torrington_PD,18.0,137.0,4.0,42.0,0.0,125.0,294.0,114.0,0.0,91.0,6.0,24.0,0.0,144.0,3.0,4.0,0.0,0.0,0.0,2.0,12.0,0.0,13.0,194.0,0.0,0.0,37.0,6.0,209.0,1252.0
Trumbull_PD,4.0,149.0,0.0,15.0,0.0,53.0,55.0,53.0,0.0,6.0,9.0,5.0,0.0,394.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,74.0,4.0,0.0,10.0,10.0,76.0,850.0
Union_CSP,0.0,0.0,0.0,1.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
Vernon_PD,8.0,124.0,0.0,19.0,0.0,77.0,137.0,157.0,3.0,16.0,48.0,6.0,0.0,68.0,4.0,3.0,0.0,0.0,0.0,1.0,12.0,0.0,5.0,59.0,2.0,0.0,12.0,20.0,65.0,773.0
Voluntown_CSP,2.0,5.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,4.0,24.0
Wallingford_PD,6.0,211.0,1.0,16.0,0.0,126.0,158.0,113.0,1.0,0.0,7.0,12.0,0.0,200.0,1.0,3.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,94.0,2.0,0.0,21.0,2.0,95.0,979.0
Warren_CSP,0.0,2.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,13.0
Washington_CSP,0.0,2.0,0.0,1.0,0.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.0,2.0,0.0,1.0,0.0,9.0,27.0
Waterbury_PD,91.0,1457.0,3.0,95.0,1.0,103.0,1597.0,582.0,5.0,44.0,15.0,33.0,0.0,795.0,6.0,53.0,9.0,0.0,66.0,19.0,62.0,0.0,33.0,878.0,14.0,0.0,289.0,67.0,939.0,6226.0
Waterford_PD,42.0,377.0,2.0,11.0,0.0,103.0,13.0,41.0,1.0,5.0,5.0,10.0,0.0,377.0,10.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,117.0,0.0,1.0,20.0,1.0,119.0,1098.0
Watertown_PD,10.0,22.0,0.0,20.0,0.0,53.0,26.0,41.0,0.0,11.0,0.0,6.0,0.0,69.0,3.0,3.0,0.0,0.0,0.0,3.0,7.0,0.0,2.0,175.0,0.0,0.0,6.0,1.0,180.0,448.0
Westbrook_CSP,3.0,54.0,0.0,0.0,0.0,14.0,7.0,5.0,0.0,0.0,3.0,3.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,0.0,3.0,1.0,13.0,116.0
West_Hartford_PD,14.0,134.0,1.0,59.0,0.0,157.0,125.0,395.0,15.0,26.0,21.0,22.0,0.0,467.0,4.0,16.0,1.0,0.0,0.0,1.0,31.0,0.0,5.0,76.0,14.0,0.0,39.0,16.0,83.0,1625.0
West_Haven_PD,4.0,1128.0,0.0,101.0,0.0,27.0,651.0,143.0,0.0,20.0,8.0,10.0,0.0,204.0,0.0,0.0,3.0,1.0,3.0,16.0,0.0,0.0,0.0,42.0,0.0,0.0,49.0,12.0,62.0,2418.0
Weston_PD,1.0,4.0,0.0,2.0,0.0,7.0,6.0,5.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,4.0,0.0,12.0,47.0
Westport_PD,6.0,39.0,0.0,15.0,0.0,71.0,22.0,31.0,1.0,3.0,7.0,9.0,0.0,57.0,6.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,49.0,5.0,0.0,6.0,4.0,50.0,332.0
Wethersfield_PD,12.0,131.0,0.0,24.0,0.0,10.0,29.0,94.0,2.0,22.0,15.0,31.0,0.0,77.0,1.0,2.0,1.0,0.0,4.0,0.0,4.0,0.0,3.0,94.0,23.0,1.0,11.0,4.0,98.0,583.0
Willington_CSP,2.0,8.0,0.0,1.0,0.0,27.0,1.0,5.0,0.0,1.0,0.0,1.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,3.0,1.0,12.0,68.0
Wilton_PD,2.0,53.0,0.0,5.0,0.0,77.0,23.0,18.0,1.0,1.0,2.0,3.0,0.0,23.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,42.0,1.0,0.0,6.0,1.0,45.0,268.0
Winchester_PD,3.0,76.0,0.0,20.0,0.0,37.0,30.0,25.0,0.0,0.0,0.0,11.0,0.0,24.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,187.0,0.0,0.0,13.0,2.0,188.0,432.0
Willimantic_PD,10.0,563.0,0.0,14.0,0.0,139.0,337.0,167.0,0.0,4.0,2.0,7.0,0.0,79.0,7.0,6.0,0.0,0.0,13.0,1.0,14.0,0.0,5.0,171.0,0.0,0.0,19.0,7.0,177.0,1555.0
Windham_CSP,3.0,15.0,1.0,3.0,0.0,18.0,9.0,2.0,0.0,1.0,1.0,1.0,0.0,35.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,33.0,0.0,0.0,1.0,0.0,37.0,126.0
Windsor_PD,12.0,291.0,2.0,21.0,0.0,66.0,115.0,118.0,0.0,20.0,3.0,9.0,0.0,109.0,1.0,3.0,0.0,0.0,2.0,2.0,9.0,0.0,2.0,239.0,3.0,2.0,27.0,4.0,243.0,1048.0
Windsor_Locks_PD,3.0,63.0,0.0,16.0,0.0,31.0,11.0,26.0,0.0,1.0,0.0,1.0,0.0,27.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,5.0,110.0,1.0,0.0,5.0,2.0,116.0,305.0
